facility_id,facility_name,full_address,location,point,latitude,longitude,altitude
331312,"DELAWARE VALLEY HOSPITAL, INC","1 TITUS PLACE WALTON,NY 13856","ARCUS HOSPITAL, Green Valley Society, wanowrie, 411048, wanowrie, pune, Maharashtra, India","(18.4889132, 73.8990842, 0.0)",18.4889132,73.8990842,0.0
331313,SCHUYLER HOSPITAL,"220 STEUBEN STREET MONTOUR FALLS,NY 14865","Schuylerville, New York, United States","(43.100231, -73.581963, 0.0)",43.100231,-73.581963,0.0
331314,SOLDIERS AND SAILORS MEMORIAL HOSPITAL OF YATES,"418 NORTH MAIN STREET PENN YAN,NY 14527",,,,,
331315,GOUVERNEUR HOSPITAL,"77 WEST BARNEY STREET GOUVERNEUR,NY 13642","Gouverneur Hospital, Gouverneur Slip West, 10002, Gouverneur Slip West, New York, New York, United States","(40.711111599999995, -73.98359446455714, 0.0)",40.711111599999995,-73.98359446455714,0.0
331316,"COMMUNITY MEMORIAL HOSPITAL, INC","150 BROAD STREET HAMILTON,NY 13346","Babu memorial hospital, Babu memorial hospital, athikayam, 689711, athikayam, ranni, Kerala, India","(9.3882289, 76.8451317, 0.0)",9.3882289,76.8451317,0.0
331317,LEWIS COUNTY GENERAL HOSPITAL,"7785 NORTH STATE STREET LOWVILLE,NY 13367","Almonte General Hospital, Harold Street, K0A 1A0, Harold Street, Mississippi Mills, Ontario, Canada","(45.2302707, -76.18731388327973, 0.0)",45.2302707,-76.18731388327973,0.0
331318,"CARTHAGE AREA HOSPITAL, INC","1001 WEST STREET CARTHAGE,NY 13619","RKM hospital staff residential area, 791111, Itanagar, Arunachal Pradesh, India","(27.085202600000002, 93.60774752033078, 0.0)",27.085202600000002,93.60774752033078,0.0
331319,MEDINA MEMORIAL HOSPITAL,"200 OHIO STREET MEDINA,NY 14103","Medina Memorial Hospital Heliport, Ohio Street, 14103, Ohio Street, Medina, NY, United States","(43.2221381, -78.3973781764609, 0.0)",43.2221381,-78.3973781764609,0.0
331320,COBLESKILL REGIONAL HOSPITAL,"178 GRANDVIEW DRIVE COBLESKILL,NY 12043","Hospital Regional, 250030, Colombia","(4.7256201, -74.25570541731754, 0.0)",4.7256201,-74.25570541731754,0.0
333301,BLYTHEDALE CHILDREN'S HOSPITAL,"95 BRADHURST AVENUE VALHALLA,NY 10595","Sheffield Children's Hospital, Western Bank, S10 2TH, Western Bank, Sheffield, England, United Kingdom","(53.38052655, -1.4907278478066508, 0.0)",53.38052655,-1.4907278478066508,0.0
334001,HUTCHINGS PSYCHIATRIC CTR,"620 MADISON STREET SYRACUSE,NY 13210",,,,,
334002,FOUR WINDS,"800 CROSS RIVER RD KATONAH,NY 10536","Four Winds Hill, Australia","(-30.4548, 139.07227, 0.0)",-30.4548,139.07227,0.0
334003,ST LAWRENCE PSYCH CENTER,"ONE CHIMNEY POINT DRIVE OGDENSBURG,NY 13669","Manhattan Psychiatric Center, Harlem River Pathway, 10035, Harlem River Pathway, New York, New York, United States","(40.78864315, -73.93038817133504, 0.0)",40.78864315,-73.93038817133504,0.0
334004,CREEDMOOR PSYCHIATRIC CENTER,"80-45 WINCHESTER BLVD BLDG B QUEENS VILLAGE,NY 11427","Manhattan Psychiatric Center, Harlem River Pathway, 10035, Harlem River Pathway, New York, New York, United States","(40.78864315, -73.93038817133504, 0.0)",40.78864315,-73.93038817133504,0.0
334009,NEW YORK STATE PSYCHIATRIC INSTITUTE,"722 W 168TH ST NEW YORK,NY 10032","New York State Psychiatric Institute - Kolb Research Building, Haven Avenue, 10032, Haven Avenue, New York, New York, United States","(40.84298355, -73.94335414054405, 0.0)",40.84298355,-73.94335414054405,0.0
334012,GREATER BINGHAMTON HEALTH CENTER,"425 ROBINSON ST BINGHAMTON,NY 13901","Greater Portmore Health Center, West Henderson Boulevard, JMACE05, West Henderson Boulevard, Portmore, Jamaica","(17.9400953, -76.90739948749182, 0.0)",17.9400953,-76.90739948749182,0.0
334013,PILGRIM PSYCHIATRIC CENTER,"998 CROOKED HILL ROAD WEST BRENTWOOD,NY 11717","Pilgrim State Psychiatric Cemetery, United States","(40.8026083, -73.29120607728126, 0.0)",40.8026083,-73.29120607728126,0.0
334015,ROCKLAND PSYCH CTR,"140 OLD ORANGEBURG RD ORANGEBURG,NY 10962","Rockland Psychiatric Center Road, 10962, Town of Orangetown, New York, United States","(41.0481628, -73.9671708, 0.0)",41.0481628,-73.9671708,0.0
334020,ROCHESTER PSYCHIATRIC CENTER,"1600 SOUTH AVE ROCHESTER,NY 14620","Rochester Psychiatric Center, 14620, City of Rochester, New York, United States","(43.122168, -77.606488, 0.0)",43.122168,-77.606488,0.0
334021,MOHAWK VALLEY PSYCHIATRIC CENTER,"1400 NOYES ST UTICA,NY 13502","Mohawk Valley Rowing Center, Maritime Center Drive, 12008, Maritime Center Drive, Niskayuna, NY, United States","(42.84819785, -73.91146080416988, 0.0)",42.84819785,-73.91146080416988,0.0
334022,BRYLIN HOSP,"1263 DELAWARE AVE BUFFALO,NY 14209","Brylińce, 37-741, Brylińce, województwo podkarpackie, Polska","(49.7098217, 22.6511152, 0.0)",49.7098217,22.6511152,0.0
334026,"BRUNSWICK HOSPITAL CENTER, INC.","366 BROADWAY AMITYVILLE,NY 11701","Akshaya e center, Hospital jn, melattur-mannarkad highway, 678601, melattur-mannarkad highway, Alanallur, Kerala, India","(11.0123422, 76.3453893, 0.0)",11.0123422,76.3453893,0.0
334027,SOUTH OAKS HOSP,"400 SUNRISE HIGHWAY AMITYVILLE,NY 11701","River Oaks Animal Hospital, River Oaks Drive, 29579, River Oaks Drive, South Carolina, United States","(33.7540835, -78.8661775, 0.0)",33.7540835,-78.8661775,0.0
334043,SOUTH BEACH PSYCHIATRIC CENTER,"777 SEAVIEW AVE STATEN ISLAND,NY 10305","South Beach Center, Jacksonville Beach, Florida, United States","(30.281109700000002, -81.39072951926062, 0.0)",30.281109700000002,-81.39072951926062,0.0
334045,ELMIRA PSYCH CENTER,"WASHINGTON ST ELMIRA,NY 14901","Manhattan Psychiatric Center, Harlem River Pathway, 10035, Harlem River Pathway, New York, New York, United States","(40.78864315, -73.93038817133504, 0.0)",40.78864315,-73.93038817133504,0.0
334046,CAPITAL DISTRICT PSYCH CENTER,"75 NEW SCOTLAND AVE ALBANY,NY 12208","Capital District Psychiatric Center & Albany Medical Center Parking Garage, New Scotland Avenue, 12208, New Scotland Avenue, Albany, NY, United States","(42.65389545, -73.77919215347904, 0.0)",42.65389545,-73.77919215347904,0.0
334048,GRACIE SQUARE HOSP,"420 EAST 76 ST NEW YORK,NY 10021","Gracie Square, 60450, Illinois, United States","(41.398564, -88.399565, 0.0)",41.398564,-88.399565,0.0
334049,FOUR WINDS OF SARATOGA,"30 CRESCENT AVE SARATOGA SPRINGS,NY 12866","Four Winds-Saratoga, City of Saratoga Springs, New York, United States","(43.05715995, -73.78442228881073, 0.0)",43.05715995,-73.78442228881073,0.0
334052,BUFFALO PSYCHIATRIC CENTER,"400 FOREST AVE BUFFALO,NY 14213","Buffalo Center, Iowa, United States","(43.3857909, -93.9466193, 0.0)",43.3857909,-93.9466193,0.0
334053,BRONX PSYCHIATRIC CENTER,"1500 WATERS PLACE BRONX,NY 10461","Manhattan Psychiatric Center, Harlem River Pathway, 10035, Harlem River Pathway, New York, New York, United States","(40.78864315, -73.93038817133504, 0.0)",40.78864315,-73.93038817133504,0.0
334054,MANHATTAN PSYCHIATRIC CENTER,"WARD'S ISLAND NEW YORK,NY 10035","Manhattan Psychiatric Center, Harlem River Pathway, 10035, Harlem River Pathway, New York, New York, United States","(40.78864315, -73.93038817133504, 0.0)",40.78864315,-73.93038817133504,0.0
334060,KIRBY FORENSIC PSYCHIATRIC CENTER,"WARD ISLAND NEW YORK,NY 10035","Sunken Garden Loop & Kirby Forensic Psychiatric Center, Sunken Garden Loop, 10029-6408, Sunken Garden Loop, Wards Island, New York, United States","(40.7866806, -73.9314945, 0.0)",40.7866806,-73.9314945,0.0
334061,MID HUDSON FORENSIC PSYCHIATRIC CTR,"BOX 158 ROUTE 17M NEW HAMPTON,NY 10958",,,,,
334063,KINGSBORO PSYCHIATRIC HOSPITAL,"681 CLARKSON AVENUE BROOKLYN,NY 11203","Former London Psychiatric Hospital, Canada","(43.003947, -81.2031867153551, 0.0)",43.003947,-81.2031867153551,0.0
334064,SAGAMORE CHILDREN'S PSYCHIATRIC CENTER,"197 HALF  HOLLOW ROAD DIX HILLS,NY 11746",,,,,
334065,WESTERN NY CHILDRENS PSYCHIATRIC CENTER,"1010 EAST & WEST ROAD WEST SENECA,NY 14224",,,,,
334066,ROCKLAND CHILDREN'S PSYCHIATRIC CENTER,"2 FIRST AVE ORANGEBURG,NY 10962","Rockland Psychiatric Center Road, 10962, Town of Orangetown, New York, United States","(41.0481628, -73.9671708, 0.0)",41.0481628,-73.9671708,0.0
340001,CAROLINAS MEDICAL CENTER-NORTHEAST,"920 CHURCH ST N CONCORD,NC 28025","Federal Medical Center, Butner, Old North Carolina Highway 75, 27509, Old North Carolina Highway 75, Butner, NC, United States","(36.13761055, -78.81375023567247, 0.0)",36.13761055,-78.81375023567247,0.0
340002,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,"509 BILTMORE AVE ASHEVILLE,NC 28801",,,,,
340003,NORTHERN REGIONAL HOSPITAL,"830 ROCKFORD ST MOUNT AIRY,NC 27030","Arua Regional Referral Hospital, Hospital Road, 773, Hospital Road, River Oli, Arua, Uganda","(3.0196669, 30.913722106044908, 0.0)",3.0196669,30.913722106044908,0.0
340004,HIGH POINT REGIONAL HEALTH SYSTEM,"601 N ELM ST HIGH POINT,NC 27261","High Point Regional Health System, Old Winston Road, 278284, Old Winston Road, Kernersville, North Carolina, United States","(36.11160325, -80.09264573717917, 0.0)",36.11160325,-80.09264573717917,0.0
340008,SCOTLAND MEMORIAL HOSPITAL,"500 LAUCHWOOD DR LAURINBURG,NC 28352","Insch War Memorial Hospital, Rannes Street, AB52 6, Rannes Street, Insch, Alba / Scotland, United Kingdom","(57.34040375, -2.6140974370848706, 0.0)",57.34040375,-2.6140974370848706,0.0
340010,WAYNE MEMORIAL HOSPITAL,"2700 WAYNE MEMORIAL DR GOLDSBORO,NC 27534","Wayne Memorial Hospital Footbridge, 18431, Honesdale, Pennsylvania, United States","(41.5759407, -75.2593637, 0.0)",41.5759407,-75.2593637,0.0
340013,RUTHERFORD REGIONAL MEDICAL CENTER,"288 SOUTH RIDGECREST AVE RUTHERFORDTON,NC 28139","Landstuhl Regional Medical Center, Gorgas Avenue, 66849, Gorgas Avenue, Landstuhl, Rheinland-Pfalz, Deutschland","(49.4042184, 7.5602942, 0.0)",49.4042184,7.5602942,0.0
340014,NOVANT HEALTH FORSYTH MEDICAL CENTER,"3333 SILAS CREEK PARKWAY WINSTON-SALEM,NC 27103","Novant Health Kernersville Medical Center, Twin Creek Road, 27285, Twin Creek Road, North Carolina, United States","(36.09114205, -80.04514878100693, 0.0)",36.09114205,-80.04514878100693,0.0
340015,NOVANT HEALTH ROWAN MEDICAL CENTER,"612 MOCKSVILLE AVE SALISBURY,NC 28144","Novant Health Kernersville Medical Center, Kernersville Medical Parkway, 27285, Kernersville Medical Parkway, Kernersville, North Carolina, United States","(36.091296400000004, -80.04347866505375, 0.0)",36.091296400000004,-80.04347866505375,0.0
340016,HARRIS REGIONAL HOSPITAL,"68 HOSPITAL RD SYLVA,NC 28779","Harris Regional Hospital - Urgent Care, Connor Road, 28779, Connor Road, Sylva, North Carolina, United States","(35.3622512, -83.2040663, 0.0)",35.3622512,-83.2040663,0.0
340017,MARGARET R PARDEE MEMORIAL HOSPITAL,"800 N JUSTICE ST HENDERSONVILLE,NC 28791","Pardeep Memorial Goyal Hospital, Goniana Road, 151001, Goniana Road, Bathinda, Punjab, India","(30.2227444, 74.938847, 0.0)",30.2227444,74.938847,0.0
340020,CENTRAL CAROLINA HOSPITAL,"1135 CARTHAGE ST SANFORD,NC 27330","North Carolina Central University, South Alston Avenue, 27713, South Alston Avenue, Durham, NC, United States","(35.973209049999994, -78.89755053748397, 0.0)",35.973209049999994,-78.89755053748397,0.0
340021,ATRIUM HEALTH CLEVELAND,"201 E GROVER ST SHELBY,NC 28150","Atrium Student Health Clinic, Memorial Drive, 28017, Memorial Drive, Boiling Springs, North Carolina, United States","(35.251927300000006, -81.66975983253961, 0.0)",35.251927300000006,-81.66975983253961,0.0
340023,PARK RIDGE HEALTH,"100 HOSPITAL DRIVE HENDERSONVILLE,NC 28792","Park Ridge Health, Long Shoals Road, 28704, Long Shoals Road, Asheville, North Carolina, United States","(35.481664949999995, -82.55392405625, 0.0)",35.481664949999995,-82.55392405625,0.0
340024,SAMPSON REGIONAL MEDICAL CENTER,"607 BEAMAN ST CLINTON,NC 28328","Sampson Regional Medical Center Heliport, Beaman Street, 28328, Beaman Street, Clinton, NC, United States","(35.00591665, -78.32413560613915, 0.0)",35.00591665,-78.32413560613915,0.0
340027,UNC LENOIR HEALTH CARE,"100 AIRPORT RD KINSTON,NC 28501","Cardinal Health, United States","(41.488773300000005, -74.23761553375758, 0.0)",41.488773300000005,-74.23761553375758,0.0
340028,CAPE FEAR VALLEY MEDICAL CENTER,"1638 OWEN DRIVE P O BOX 2000 FAYETTEVILLE,NC 28302","Cape Fear Valley Medical Center Heliport, Owen Drive, 28305, Owen Drive, Fayetteville, North Carolina, United States","(35.03260555, -78.93204259093508, 0.0)",35.03260555,-78.93204259093508,0.0
340030,DUKE UNIVERSITY HOSPITAL,"PO BOX 3814 DUMC  ERWIN RD DURHAM,NC 27710","Erwin Rd at Fulton St (Duke University Hospital), Erwin Road, 27705, Erwin Road, Durham, North Carolina, United States","(36.0080671, -78.9377718, 0.0)",36.0080671,-78.9377718,0.0
340032,CAROMONT REGIONAL MEDICAL CENTER,"2525 COURT DR GASTONIA,NC 28052","CaroMont Regional Medical Center, Wilson Street, 28120, Wilson Street, Mount Holly, North Carolina, United States","(35.2978896, -81.01043556006559, 0.0)",35.2978896,-81.01043556006559,0.0
340039,IREDELL MEMORIAL HOSPITAL INC,"557 BROOKDALE DR STATESVILLE,NC 28677","Babu memorial hospital, Babu memorial hospital, athikayam, 689711, athikayam, ranni, Kerala, India","(9.3882289, 76.8451317, 0.0)",9.3882289,76.8451317,0.0
340040,VIDANT MEDICAL CENTER,"2100 STANTONSBURG RD GREENVILLE,NC 27834","East Carolina Heart Institute, Moye Boulevard, 27834, Moye Boulevard, Greenville, NC, United States","(35.607998699999996, -77.40134486195498, 0.0)",35.607998699999996,-77.40134486195498,0.0
340041,CALDWELL MEMORIAL HOSPITAL,"321 MULBERRY ST SW LENOIR,NC 28645","Community Memorial Hospital Heliport, Caldwell Street, 62088, Caldwell Street, Staunton, Illinois, United States","(39.015237549999995, -89.78975635038921, 0.0)",39.015237549999995,-89.78975635038921,0.0
340042,ONSLOW MEMORIAL HOSPITAL,"317 WESTERN BOULEVARD JACKSONVILLE,NC 28540","Onslow Memorial Hospital Heliport, Memorial Drive, 28546, Memorial Drive, Jacksonville, NC, United States","(34.76427004999999, -77.38583228416508, 0.0)",34.76427004999999,-77.38583228416508,0.0
340047,NORTH CAROLINA BAPTIST HOSPITAL,"MEDICAL CENTER BOULEVARD WINSTON-SALEM,NC 27157","North Carolina Baptist Hospital Heliport, Medical Center Boulevard, 27157, Medical Center Boulevard, Winston Salem, NC, United States","(36.08959035, -80.27032319502692, 0.0)",36.08959035,-80.27032319502692,0.0
340049,NORTH CAROLINA SPECIALTY HOSPITAL,"3916 BEN FRANKLIN BOULEVARD DURHAM,NC 27704","Specialty Park Drive, 27105, Winston-Salem, North Carolina, United States","(36.1435493, -80.2651418, 0.0)",36.1435493,-80.2651418,0.0
340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,"300 W 27 ST  PO BOX 1408 LUMBERTON,NC 28359","Landstuhl Regional Medical Center, Gorgas Avenue, 66849, Gorgas Avenue, Landstuhl, Rheinland-Pfalz, Deutschland","(49.4042184, 7.5602942, 0.0)",49.4042184,7.5602942,0.0
340051,WATAUGA MEDICAL CENTER,"336 DEERFIELD ROAD BOONE,NC 28607","Watauga Medical Center, Deerfield Road, 28607, Deerfield Road, Boone, North Carolina, United States","(36.1983667, -81.6523171, 0.0)",36.1983667,-81.6523171,0.0
340053,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,"200 HAWTHORNE LANE BOX 33549 CHARLOTTE,NC 28233","Novant Health Kernersville Medical Center, Kernersville Medical Parkway, 27285, Kernersville Medical Parkway, Kernersville, North Carolina, United States","(36.091296400000004, -80.04347866505375, 0.0)",36.091296400000004,-80.04347866505375,0.0
340060,UNC ROCKINGHAM,"117 E KINGS HIGHWAY EDEN,NC 27288","Uncle Bob's Self Storage, Heritage Avenue, 03801, Heritage Avenue, Portsmouth, New Hampshire, United States","(43.0304756, -70.7903315, 0.0)",43.0304756,-70.7903315,0.0
340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,"101 MANNING DRIVE CHAPEL HILL,NC 27514","University of North Carolina, Amber Alley, 27599-3175, Amber Alley, Chapel Hill, North Carolina, United States","(35.90503535, -79.04775326525107, 0.0)",35.90503535,-79.04775326525107,0.0
340064,WILKES REGIONAL MEDICAL CENTER,"1370 WEST D ST NORTH WILKESBORO,NC 28659","Wilkes Regional Medical Center Helipad, West D Street, 28659, West D Street, North Wilkesboro, NC, United States","(36.15879675, -81.15757682609272, 0.0)",36.15879675,-81.15757682609272,0.0
340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,"500 JEFFERSON ST WHITEVILLE,NC 28472",,,,,
340069,"WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE RALEIGH,NC 27610","WakeMed Health & Hospitals Operations Center, Raleigh, North Carolina, United States","(35.82622325, -78.6064195944725, 0.0)",35.82622325,-78.6064195944725,0.0
340070,ALAMANCE REGIONAL MEDICAL CENTER,"1240 HUFFMAN MILL RD BURLINGTON,NC 27216","Alamance Regional Medical Center Heliport, Huffman Mill Road, 27215, Huffman Mill Road, Burlington, NC, United States","(36.06233495, -79.50283272373659, 0.0)",36.06233495,-79.50283272373659,0.0
340071,BETSY JOHNSON REGIONAL HOSPITAL,"800 TILGHMAN DR DUNN,NC 28334","Betsy Johnson Memorial Hospital Heliport, Susan Tart Road, 28334, Susan Tart Road, Dunn, North Carolina, United States","(35.307472149999995, -78.63616024935226, 0.0)",35.307472149999995,-78.63616024935226,0.0
340073,DUKE HEALTH RALEIGH HOSPITAL,"3400 WAKE FOREST RD RALEIGH,NC 27609","WakeMed Health & Hospitals Operations Center, Raleigh, North Carolina, United States","(35.82622325, -78.6064195944725, 0.0)",35.82622325,-78.6064195944725,0.0
340075,CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE,"2201 S STERLING ST MORGANTON,NC 28655","Carolinas Healthcare System Blue Ridge Heliport, Juniper Street, 28655, Juniper Street, Morganton, NC, United States","(35.727617550000005, -81.65347728646168, 0.0)",35.727617550000005,-81.65347728646168,0.0
340084,ATRIUM HEALTH ANSON,"2301 US HIGHWAY 74 WEST WADESBORO,NC 28170","Atrium Health Dome, South Cedar Street, 28208, South Cedar Street, Charlotte, NC, United States","(35.228972049999996, -80.85284795245377, 0.0)",35.228972049999996,-80.85284795245377,0.0
340085,NOVANT HEALTH THOMASVILLE MEDICAL CENTER,"207 OLD LEXINGTON RD BOX 789 THOMASVILLE,NC 27360","Novant Health Kernersville Medical Center, Kernersville Medical Parkway, 27285, Kernersville Medical Parkway, Kernersville, North Carolina, United States","(36.091296400000004, -80.04347866505375, 0.0)",36.091296400000004,-80.04347866505375,0.0
340087,THE MCDOWELL HOSPITAL,"430 RANKIN DRIVE P O BOX 730 MARION,NC 28752","Hospitalbank, The Municipal District of Mullingar — Kinnegad, Éire / Ireland","(53.6513043, -7.439436750201573, 0.0)",53.6513043,-7.439436750201573,0.0
340090,JOHNSTON HEALTH,"509 BRIGHT LEAF BLVD SMITHFIELD,NC 27577","Health Park Way, 27520, North Carolina, United States","(35.6296525, -78.5009615, 0.0)",35.6296525,-78.5009615,0.0
340091,"MOSES H. CONE MEMORIAL HOSPITAL, THE","1200 N ELM ST GREENSBORO,NC 27401",,,,,
340096,LEXINGTON MEMORIAL HOSPITAL INC,"250 HOSPITAL DRIVE PO BOX 1817 LEXINGTON,NC 27293","Babu memorial hospital, Babu memorial hospital, athikayam, 689711, athikayam, ranni, Kerala, India","(9.3882289, 76.8451317, 0.0)",9.3882289,76.8451317,0.0
340097,HUGH CHATHAM MEMORIAL HOSPITAL,"180 PARKWOOD DR ELKIN,NC 28621","Memorial Hospital Heliport, Metts Drive, 31404, Metts Drive, Savannah, GA, United States","(32.028944300000006, -81.0885432, 0.0)",32.028944300000006,-81.0885432,0.0
340098,CAROLINAS MEDICAL CENTER-PINEVILLE,"10628 PARK RD CHARLOTTE,NC 28210","Federal Medical Center, Butner, Old North Carolina Highway 75, 27509, Old North Carolina Highway 75, Butner, NC, United States","(36.13761055, -78.81375023567247, 0.0)",36.13761055,-78.81375023567247,0.0
340099,VIDANT ROANOKE CHOWAN HOSPITAL,"500 S ACADEMY ST AHOSKIE,NC 27910",,,,,
340107,VIDANT EDGECOMBE HOSPITAL,"111 HOSPITAL DR TARBORO,NC 27886","Vidant Edgecombe Hospital Heliport, North Main Street, 27886, North Main Street, Tarboro, North Carolina, United States","(35.92220435, -77.55481248685825, 0.0)",35.92220435,-77.55481248685825,0.0
340109,SENTARA ALBEMARLE MEDICAL CENTER,"1144 N ROAD ST ELIZABETH CITY,NC 27909","Sentara Albemarle Regional Medical Center, C O A Drive, 27909, C O A Drive, Elizabeth City, North Carolina, United States","(36.3244715, -76.21687532101757, 0.0)",36.3244715,-76.21687532101757,0.0
340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,"1000 BLYTHE BLVD CHARLOTTE,NC 28203","AnMed Health Medical Center, East Reed Road, 29621, East Reed Road, Anderson, South Carolina, United States","(34.5454776, -82.6288562, 0.0)",34.5454776,-82.6288562,0.0
340114,REX HOSPITAL,"4420 LAKE BOONE TRAIL RALEIGH,NC 27607","Rex Hospital of HS Lake, United States","(35.6409835, -78.83486554164509, 0.0)",35.6409835,-78.83486554164509,0.0
340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,"155 MEMORIAL DRIVE PINEHURST,NC 28374","Moore Regional Hospital Heliport, Yadkin Road, 28374, Yadkin Road, Pinehurst, NC, United States","(35.2049935, -79.45820894163361, 0.0)",35.2049935,-79.45820894163361,0.0
340116,FRYE REGIONAL MEDICAL CENTER,"420 N CENTER ST HICKORY,NC 28601","Landstuhl Regional Medical Center, Gorgas Avenue, 66849, Gorgas Avenue, Landstuhl, Rheinland-Pfalz, Deutschland","(49.4042184, 7.5602942, 0.0)",49.4042184,7.5602942,0.0
340119,STANLY REGIONAL MEDICAL CENTER,"301 YADKIN ST ALBEMARLE,NC 28001","Landstuhl Regional Medical Center, Gorgas Avenue, 66849, Gorgas Avenue, Landstuhl, Rheinland-Pfalz, Deutschland","(49.4042184, 7.5602942, 0.0)",49.4042184,7.5602942,0.0
34011F,NMC Camp Lejeune,"100 Brewster Boulevard Camp Lejeune,NC 28547","Naval Medical Center Camp Lejeune, 28547, Marine Corps Base Camp Lejeune, NC, United States","(34.72133775, -77.35937967553149, 0.0)",34.72133775,-77.35937967553149,0.0
340120,VIDANT DUPLIN HOSPITAL,"401 N MAIN ST KENANSVILLE,NC 28349","The King's Hospital, Old Lucan Road, D20 V256, Old Lucan Road, Dublin, Éire / Ireland","(53.35920335, -6.389814015862786, 0.0)",53.35920335,-6.389814015862786,0.0
340123,RANDOLPH HOSPITAL,"364 WHITE OAK STREET ASHEBORO,NC 27204","Randolph Wemyss Memorial Hospital, Wellesley Road, KY8 3PQ, Wellesley Road, Leven, Alba / Scotland, United Kingdom","(56.17693635, -3.0274680444411466, 0.0)",56.17693635,-3.0274680444411466,0.0
340126,WILSON MEDICAL CENTER,"1705 S TARBORO ST WILSON,NC 27893","Medical Center Drive, 37087, Lebanon, Tennessee, United States","(36.2202243, -86.3307146, 0.0)",36.2202243,-86.3307146,0.0
340127,GRANVILLE HEALTH SYSTEMS,"1010 COLLEGE ST OXFORD,NC 27565","Methodist Healthcare System, San Antonio, Texas, United States","(29.51338955, -98.57257472586122, 0.0)",29.51338955,-98.57257472586122,0.0
340129,LAKE NORMAN REGIONAL MEDICAL CENTER,"171 FAIRVIEW ROAD MOORESVILLE,NC 28117","Salt Lake Regional Medical Center Helipad, 100 South, 84102, 100 South, Salt Lake City, UT, United States","(40.767524449999996, -111.86188752489524, 0.0)",40.767524449999996,-111.86188752489524,0.0
340130,ATRIUM HEALTH UNION,"600 HOSPITAL DR MONROE,NC 28112","Academy for Allied Health Sciences, Raritan Road, 07076, Raritan Road, Scotch Plains, NJ, United States","(40.61810815, -74.3581790927312, 0.0)",40.61810815,-74.3581790927312,0.0
340131,CAROLINA EAST MEDICAL CENTER,"2000 NEUSE BLVD NEW BERN,NC 28560","CarolinaEast Medical Center, Neuse Boulevard, 28560, Neuse Boulevard, New Bern, NC, United States","(35.11382065, -77.06673167359875, 0.0)",35.11382065,-77.06673167359875,0.0
340132,MARIA PARHAM MEDICAL CENTER,"PO BOX 59 HENDERSON,NC 27536","Marian Medical Center Heliport, Cypress Way, 93454, Cypress Way, Santa Maria, CA, United States","(34.95051655, -120.41158349999999, 0.0)",34.95051655,-120.41158349999999,0.0
340133,MARTIN GENERAL HOSPITAL,"310 S MCCASKEY RD P O BOX 1128 WILLIAMSTON,NC 27892","San Martín, 8328, Municipio de Allen, Río Negro, Argentina","(-38.980368, -67.8165326, 0.0)",-38.980368,-67.8165326,0.0
340141,NOVANT HEALTH NEW HANOVER REGIONAL MEDICAL CENTER,"2131 S 17TH ST BOX 9000 WILMINGTON,NC 28402",,,,,
340142,CARTERET GENERAL HOSPITAL,"3500 ARENDELL ST MOREHEAD CITY,NC 28557","Almonte General Hospital, Harold Street, K0A 1A0, Harold Street, Mississippi Mills, Ontario, Canada","(45.2302707, -76.18731388327973, 0.0)",45.2302707,-76.18731388327973,0.0
340143,CATAWBA VALLEY MEDICAL CENTER,"810 FAIRGROVE CHURCH RD HICKORY,NC 28602","Catawba Valley medical Center, 13th Avenue Northwest, 28601, 13th Avenue Northwest, Hickory, North Carolina, United States","(35.7484801, -81.3386104, 0.0)",35.7484801,-81.3386104,0.0
340144,DAVIS REGIONAL MEDICAL CENTER,"218 OLD MOCKSBVILLE RD PO BOX 1823 STATESVILLE,NC 28687","Landstuhl Regional Medical Center, Gorgas Avenue, 66849, Gorgas Avenue, Landstuhl, Rheinland-Pfalz, Deutschland","(49.4042184, 7.5602942, 0.0)",49.4042184,7.5602942,0.0
340145,ATRIUM HEALTH LINCOLN,"433 MCALISTER RD LINCOLNTON,NC 28092","Sarah Bush Lincoln Health, Arcola, Illinois, United States","(39.68003845, -88.31432445994898, 0.0)",39.68003845,-88.31432445994898,0.0
340147,NASH GENERAL HOSPITAL,"2460 CURTIS ELLIS DRIVE ROCKY MOUNT,NC 27804","Nash General Hospital Heliport, Executive Drive, 27804, Executive Drive, North Carolina, United States","(35.9745025, -77.85188484839139, 0.0)",35.9745025,-77.85188484839139,0.0
340148,NOVANT HEALTH MEDICAL PARK HOSPITAL,"1950 S HAWTHORNE RD WINSTON-SALEM,NC 27103","Novant Health Kernersville Medical Center, Kernersville Medical Parkway, 27285, Kernersville Medical Parkway, Kernersville, North Carolina, United States","(36.091296400000004, -80.04347866505375, 0.0)",36.091296400000004,-80.04347866505375,0.0
